standardId,group,heroCode,heroKey,heroName,heroEnglishName,slot,skillId,passiveSkillId,skillName,skillType,icon,maxLevel,levels,levelCodes,hasIndicatorTable,extensionName,hasExtension,coefficientText,description,textSource,sourceFiles,sourceUpdatedAt
048-tia-active-1048410,1048410,48,Tia,蒂娅,Tia,,TiaActive1_2,None,笔触 - 红色,Active,SkillIcon_1048220,5,1|2|3|4|5,1048411|1048412|1048413|1048414|1048415,true,,false,蒂娅横扫画笔给命中的敌人造成{0}(+技能增幅的{2})技能伤害，被笔头挥中的敌人将染上红色颜料。染上红色颜料的敌人在{4}秒间移动速度减少{3}。,蒂娅横扫画笔给命中的敌人造成{5}技能伤害，被笔头挥中的敌人将染上红色颜料。染上红色颜料的敌人在{4}秒间移动速度减少{3}。,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
048-tia-active-1048420,1048420,48,Tia,蒂娅,Tia,,TiaActive1_3,None,笔触 - 蓝色,Active,SkillIcon_1048230,5,1|2|3|4|5,1048421|1048422|1048423|1048424|1048425,true,,false,蒂娅使用画笔给敌人一记重锤，造成{0}(+技能增幅的{3})技能伤害，画笔击中敌人头部时涂上蓝色颜料，{8}秒间移动速度减少{9}。在内围被命中的敌人承受{2}额外技能，{6}秒间移动速度减少{7}。,蒂娅使用画笔给敌人一记重锤，造成{5}技能伤害，画笔击中敌人头部时涂上蓝色颜料，{8}秒间移动速度减少{9}。在内围被命中的敌人承受{2}额外技能伤害，{6}秒间移动速度减少{7}。,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
048-tia-r-1048500,1048500,48,Tia,蒂娅,Tia,R,TiaActive2_1,None,调色板 - 黄色,Active,SkillIcon_1048310,3,1|2|3,1048501|1048502|1048503,true,,false,画笔颜色变更为红色。技能级别越高，调色板各颜色填充的时间就越短。,无消耗 / 冷却0.02秒 蒂娅切换画笔颜色。画笔的颜色按照黄色、红色和蓝色的顺序进行切换。 冷却固定: 此技能不受冷却缩减影响。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
048-tia-active-1048600,1048600,48,Tia,蒂娅,Tia,,TiaActive3_1,None,着色 - 黄色,Active,SkillIcon_1048410,5,1|2|3|4|5,1048601|1048602|1048603|1048604|1048605,true,,false,蒂娅以大地为画板，拖着染上黄色颜料的画笔向前突进，给冲撞的敌人造成{0}(+技能增幅的{2})技能伤害并给敌人涂上黄色颜料。,无消耗 / 冷却13秒 蒂娅以大地为画板，拖着染上颜料的画笔向指定方向突进。给路径上的敌人造成技能伤害并给敌人涂上指定颜色的颜料。 冷却固定: 此技能不受冷却缩减影响。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
048-tia-ultimate-active-1048700,1048700,48,Tia,蒂娅,Tia,,TiaActive4,None,彩虹魔咒,UltimateActive,SkillIcon_1048500,3,1|2|3,1048701|1048702|1048703,true,,false,蒂娅念咒施法，召唤出巨大的画笔在指定的位置画出一道圆形彩虹，给敌人造成{0}(+技能增幅的{4})技能伤害并使敌人晕厥{2}秒。如果敌人染上任意一种颜色，则晕厥的持续时间会增加{3}秒。,无消耗 / 冷却90秒 蒂娅念咒施法，召唤出巨大的画笔在指定的位置画出一道圆形彩虹，给敌人造成技能伤害并使敌人晕厥。如果敌人染上颜色，则晕厥的持续时间会增加。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-normal-attack-1049000,1049000,49,Felix,费利克斯,Felix,,FelixNormalAttack,None,펠릭스 기본공격,NormalAttack,SkillIcon_9999999,1,1,1049001,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-p-1049100,1049100,49,Felix,费利克斯,Felix,P,None,FelixPassive,连结枪,Passive,SkillIcon_1049100,3,1|2|3,1049101|1049102|1049103,true,,false,费利克斯每次使用技能时，将在{7}秒内对目标敌人发起两次连续的攻击。第2次攻击造成攻击力的{0} * (普攻增幅)普攻伤害。 破风斩、疾风雷击、半月斩等基本技能的冷却共享并固定为{1}秒，最多可以连接使用3次。 连攻:连接下一个技能前普攻造成伤害时，增加连攻叠层，叠层上限为{3}。第三次连接时，消耗连攻叠层，每叠层缩减基本技能的冷却时间{2}秒，{4}秒间 每消耗1个叠层时，获得{5}(+攻击力的{6})护盾。适用第三次连接使用的效果。 共享冷却不受冷却缩减效果的影响。,无消耗 费利克斯每次使用技能时，将在一段时间内对目标敌人发起两次连续的攻击。 破风斩、疾风雷击、半月斩等基本技能的冷却共享，最多可以连接使用3次。 连攻 : 连接下一个技能前普攻造成伤害时，增加连攻叠层。第三次连接时，消耗连攻层数，根据消耗的叠层数获得成比的护盾。适用第三次连接使用的效果。 共享冷却不受冷却缩减效果的影响。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-q-1049200,1049200,49,Felix,费利克斯,Felix,Q,FelixActive1_1,None,破风斩,Active,SkillIcon_1049200,5,1|2|3|4|5,1049201|1049202|1049203|1049204|1049205,true,,false,费利克斯突进并在目标位置挥动长枪，造成{0}(+攻击力的{1})技能伤害。破风斩最多可以重新施放2次，并增强最终施放效果。 最终施放: 造成{2}(+攻击力的{3})(+实验体级别 * {4})技能伤害并将敌人悬空{5}秒。 另外，每消耗1个连攻叠层额外造成{6}真实伤害并各增加敌人的悬空时间{7}秒。,无消耗 费利克斯突进并在目标位置挥动长枪，造成技能伤害。破风斩最多可以重新施放2次，并增强最终施放效果。 最终施放 : 造成技能伤害并将敌人悬空。另外，根据连攻叠层数额外造成真实伤害并增加敌人的悬空时间。 冷却固定: 此技能不受冷却缩减影响。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049210,1049210,49,Felix,费利克斯,Felix,,FelixActive1_2,None,破风斩,Active,SkillIcon_1049210,5,1|2|3|4|5,1049211|1049212|1049213|1049214|1049215,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049220,1049220,49,Felix,费利克斯,Felix,,FelixActive1_3,None,破风斩,Active,SkillIcon_1049220,5,1|2|3|4|5,1049221|1049222|1049223|1049224|1049225,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049230,1049230,49,Felix,费利克斯,Felix,,FelixActive1_4,None,破风斩,Active,SkillIcon_1049220,5,1|2|3|4|5,1049231|1049232|1049233|1049234|1049235,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049240,1049240,49,Felix,费利克斯,Felix,,FelixActive1_5,None,破风斩,Active,SkillIcon_1049220,5,1|2|3|4|5,1049241|1049242|1049243|1049244|1049245,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-w-1049300,1049300,49,Felix,费利克斯,Felix,W,FelixActive2_1,None,疾风雷击,Active,SkillIcon_1049300,5,1|2|3|4|5,1049301|1049302|1049303|1049304|1049305,true,,false,费利克斯使用长枪刺向指定方向造成{0}(+攻击力的{1})技能伤害。疾风雷击最多可以重新施放2次，并增强最终施放效果。 最终施放: 造成{2}(+攻击力的{3})(+实验体级别 * {4})技能伤害并束缚位于近处的敌人{5}秒后突进。另外，每消耗1层连攻 增加束缚时间{6}。,无消耗 费利克斯使用长枪刺向指定方向造成技能伤害。疾风雷击最多可以重新施放2次，并增强最终施放效果。 最终施放 : 造成技能伤害并束缚位于近处的敌人后突进。另外，根据连攻叠层数增加束缚时间。 冷却固定: 此技能不受冷却缩减影响。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049310,1049310,49,Felix,费利克斯,Felix,,FelixActive2_2,None,疾风雷击,Active,SkillIcon_1049310,5,1|2|3|4|5,1049311|1049312|1049313|1049314|1049315,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049320,1049320,49,Felix,费利克斯,Felix,,FelixActive2_3,None,疾风雷击,Active,SkillIcon_1049320,5,1|2|3|4|5,1049321|1049322|1049323|1049324|1049325,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049330,1049330,49,Felix,费利克斯,Felix,,FelixActive2_4,None,疾风雷击,Active,SkillIcon_1049320,5,1|2|3|4|5,1049331|1049332|1049333|1049334|1049335,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049340,1049340,49,Felix,费利克斯,Felix,,FelixActive2_5,None,疾风雷击,Active,SkillIcon_1049320,5,1|2|3|4|5,1049341|1049342|1049343|1049344|1049345,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-e-1049400,1049400,49,Felix,费利克斯,Felix,E,FelixActive3_1,None,半月斩,Active,SkillIcon_1049400,5,1|2|3|4|5,1049401|1049402|1049403|1049404|1049405,true,,false,费利克斯退后一步并将长枪扫向目标方向，造成{0}(+攻击力{1})技能伤害，并回避普攻。最终施放将适用其他效果。 最终施放 : 造成{2}(+攻击力{3})(+实验体等级 * {4})技能伤害，{8}秒内每消耗1个叠层，吸血 - 所有伤害增加{9}(+攻击力{10})。,无消耗 费利克斯退后一步并将长枪扫向目标方向，造成技能伤害，并回避普通攻击。最终施放将适用其他效果。 最终施放 : 造成更强的伤害，同时根据根据消耗的连攻叠层，增加吸血 - 所有伤害。 冷却固定 : 此技能不受冷却缩减影响。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049410,1049410,49,Felix,费利克斯,Felix,,FelixActive3_2,None,半月斩,Active,SkillIcon_1049420,5,1|2|3|4|5,1049411|1049412|1049413|1049414|1049415,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049420,1049420,49,Felix,费利克斯,Felix,,FelixActive3_3,None,半月斩,Active,SkillIcon_1049430,5,1|2|3|4|5,1049421|1049422|1049423|1049424|1049425,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049430,1049430,49,Felix,费利克斯,Felix,,FelixActive3_4,None,半月斩,Active,SkillIcon_1049430,5,1|2|3|4|5,1049431|1049432|1049433|1049434|1049435,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-active-1049440,1049440,49,Felix,费利克斯,Felix,,FelixActive3_5,None,半月斩,Active,SkillIcon_1049430,5,1|2|3|4|5,1049441|1049442|1049443|1049444|1049445,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
049-felix-r-1049500,1049500,49,Felix,费利克斯,Felix,R,FelixActive4,None,雷龙一击,UltimateActive,SkillIcon_1049500,3,1|2|3,1049501|1049502|1049503,true,,false,费利克斯蓄力于枪尖，向前突进并用力一刺，造成{0}(+攻击力的{1}) ~ {2}(+攻击力的{3})技能伤害。蓄力至上限时命中的目标晕厥{4}秒。 使用技能时增加{5}个连攻叠层。 蓄力期间可转变方向，突进时免疫所有负面效果。,无消耗 / 冷却60秒 费利克斯蓄力于枪尖，向前突进并用力一刺，造成技能伤害。蓄力至上限时命中的目标将陷入晕厥。 使用技能时增加连攻叠层。 蓄力期间可转变方向，突进时免疫所有负面效果。 冷却固定: 此技能不受冷却缩减影响。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
050-elena-normal-attack-1050000,1050000,50,Elena,埃琳娜,Elena,,ElenaNormalAttack,None,엘레나 기본공격,NormalAttack,SkillIcon_9999999,1,1,1050001,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
050-elena-p-1050100,1050100,50,Elena,埃琳娜,Elena,P,None,ElenaPassive,女王的冰封领域,Passive,SkillIcon_1050100,3,1|2|3,1050101|1050102|1050103,true,,false,埃琳娜使用普攻或技能攻击敌人时会生成一个冰区，并对冰区上的敌人施加寒气效果。埃琳娜造成技能伤害时，目标的寒气值增加{8}。 寒气聚集期间，敌人的移动速度减少{0}，当寒气值达到{1}时，敌人将陷入冻结状态并晕厥{2}秒。 冻结 : 埃琳娜或其队友攻击处于冻结状态的敌人时，造成{3}(+技能增幅的{7})(+目标体力上限{6})的额外技能伤害并解除冻结状态。,无消耗 / 冷却8秒 埃琳娜用普攻或技能攻击敌人时会生成一个冰区并对冰区上的敌人施加寒气效果。埃琳娜造成技能伤害时，目标的寒气值增加。 寒气聚集期间，将减少敌人的移动速度和攻击速度，寒气值蓄满时，敌人暂时陷入晕厥并处于冻结状态。 冻结 : 埃琳娜或其队友攻击处于冻结状态的敌人时，将解除冻结状态。 解除冻结状态的目标，暂时不会受到寒气的影响。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
050-elena-q-1050200,1050200,50,Elena,埃琳娜,Elena,Q,ElenaActive1,ElenaActive1Passive,极冰,Active,SkillIcon_1050200,5,1|2|3|4|5,1050201|1050202|1050203|1050204|1050205,true,,false,埃琳娜给前方的敌人造成{0}(+技能增幅的{7})(+额外体力{1})技能伤害。一定时间后，冰层爆裂的同时将再次对同一区域造成{3}(+技能增幅的{8})(+额外体力{4})技能伤害并缩减{6}女王的冰封领域冷却时间。,无消耗 / 冷却8秒 埃琳娜给前方的敌人造成技能伤害。一定时间后，冰层爆裂时将再次对同一区域造成技能伤害，同时缩减女王的冰封领域(P)的冷却时间。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
050-elena-w-1050300,1050300,50,Elena,埃琳娜,Elena,W,ElenaActive2,None,双旋击,Active,SkillIcon_1050300,5,1|2|3|4|5,1050301|1050302|1050303|1050304|1050305,true,,false,埃琳娜朝指定的方向旋转，给路径上的敌人造成{0}(+技能增幅{9})(+额外体力{8})的技能伤害，使极冰冷却时间缩减{6}。 在冰区使用技能，双旋击冷却时间恢复{7}。,无消耗 / 冷却0.1秒(蓄能16秒) 埃琳娜朝指定的方向旋转，给路径上的敌人造成技能伤害，缩减极冰的冷却时间。技能最多可以使用2次。 在冰区使用技能时，可以恢复双旋击的冷却时间。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
050-elena-e-1050400,1050400,50,Elena,埃琳娜,Elena,E,ElenaActive3,ElenaActive3Passive,飞燕,Active,SkillIcon_1050400,5,1|2|3|4|5,1050401|1050402|1050403|1050404|1050405,true,,false,被动: 埃琳娜每秒获得冰步{6}。在冰区位置每秒获得冰步{7}，防御力增加{8}。 埃琳娜每秒消耗{3}冰步朝指定的方向滑行移动，对路径上的敌人造成{0}(+技能增幅{4})(+额外体力{1})的技能伤害。,无消耗 / 冷却5秒 被动: 埃琳娜每秒获得冰步。在冰区上时每秒获得冰步并增加防御力。 埃琳娜每秒消耗冰步朝指定的方向滑行移动，并生成持续一段时间的冰区。埃琳娜可以对路径上的敌人造成技能伤害。此效果仅适用一次。移动时可稍微变更方向。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
050-elena-r-1050500,1050500,50,Elena,埃琳娜,Elena,R,ElenaActive4,None,霜心之舞,UltimateActive,SkillIcon_1050500,3,1|2|3,1050501|1050502|1050503,true,,false,埃琳娜在指定区域生成冰区。在区域内围命中敌人时，造成{3}(+防御力的{4})(+技能增幅的{6})技能伤害，被涌出的寒冰刺到的敌人立即晕厥陷入冻结状态。对碰触到冰区的敌人造成{0}(+防御力的{1})(+技能增幅的{5})技能伤害。,无消耗 / 冷却80秒 埃琳娜在指定区域生成冰区。在区域内围命中敌人时造成技能伤害，被涌出的寒冰刺到的敌人会立即晕厥陷入冻结状态。形成的冰区对碰触到的敌人造成技能伤害。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
051-priya-normal-attack-1051000,1051000,51,Priya,普里亚,Priya,,PriyaNormalAttack,None,프리야 기본공격,NormalAttack,SkillIcon_9999999,1,1,1051001,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
051-priya-p-1051100,1051100,51,Priya,普里亚,Priya,P,None,PriyaPassive,大自然的呼唤,Passive,SkillIcon_1051100,3,1|2|3,1051101|1051102|1051103,true,,false,普里亚无法装备或解除头饰，只能靠增加大自然的呼唤级别来强化头饰。 普里亚使用绽放的旋律和音刃生成天女之花，{0}秒后天女之花将呈盛开状态。使用绽放的旋律或 音刃命中已盛开的天女之花激活效果，之后花朵将消失。 天女之花持续{1}秒，与普里亚保持一定距离后立即消失。在草丛中生成的天女之花可立即盛开。,无消耗 普里亚无法装备或解除头饰，只能靠增加大自然的呼唤级别来强化头饰。 普里亚使用绽放的旋律和音刃生成天女之花，天女之花将在一定时间后呈盛开状态。使用绽放的旋律或 音刃命中已盛开的天女之花激活效果，之后花朵将消失。 天女之花在与普里亚保持一定距离后立即消失。在草丛中生成的天女之花可立即盛开。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
051-priya-q-1051200,1051200,51,Priya,普里亚,Priya,Q,PriyaActive1,None,绽放的旋律,Active,SkillIcon_1051200,5,1|2|3|4|5,1051201|1051202|1051203|1051204|1051205,true,,false,普里亚为天女之花演奏，给范围内的敌人造成{0}(+技能增幅的{6})技能伤害并生成天女之花。如效果范围内已有天女之花，则不再叠加生成，并在激活盛开效果时，缩减充能时间{5}。 盛开效果 : 使用技能命中盛开的天女之花时，花瓣会向四周散落，给范围内的敌人造成{2}(+技能增幅的{7})技能伤害后击退敌人。,无消耗 / 冷却1秒(蓄能12秒) 普里亚为天女之花演奏，给范围内的敌人造成技能伤害并生成天女之花。如效果范围内已有天女之花，则不再叠加生成，并在激活盛开效果时缩减充能时间。 盛开效果 : 使用技能命中盛开的天女之花时，花瓣会向四周散落，给范围内的敌人造成技能伤害后将敌人击退。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
051-priya-w-1051300,1051300,51,Priya,普里亚,Priya,W,PriyaActive2,PriyaPassive2,音刃,Active,SkillIcon_1051300,5,1|2|3|4|5,1051301|1051302|1051303|1051304|1051305,true,,false,基本效果 : 普里亚位于自己生成的天女之花上时，移动速度在{4}秒间增加{5}，队友也在天女之花上时，移动速度增加{11}。 普里亚向前方发射穿透性的音波，命中的敌人承受{0}(+技能增幅的{10})技能伤害，同时{6}秒间移动速度减少{7}。使用技能后{9}秒内进行普攻会在敌人的脚下生成天女之花。 盛开效果 : 当技能击中盛开的天女之花时，赋予范围内的普里亚和所有队友实验体可吸收{2}(+技能增幅的{3})伤害的护盾，持续{8}秒。,无消耗 / 冷却12秒 基本效果 : 普里亚位于天女之花上时暂时增加移动速度，队友也可以获得此效果。 普里亚向前方发射穿透性的音波，命中的敌人承受技能伤害并减少移动速度。使用技能后进行普攻会在敌人的脚下生成天女之花。 盛开效果 : 当技能击中盛开的天女之花时，给范围内的普里亚和所有队友实验体赋予可吸收伤害的护盾效果。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
051-priya-e-1051400,1051400,51,Priya,普里亚,Priya,E,PriyaActive3,None,禁忌之歌,Active,SkillIcon_1051400,5,1|2|3|4|5,1051401|1051402|1051403|1051404|1051405,true,,false,普里亚连续演奏3次，给范围内的敌人各造成{0}(+技能增幅的{4})技能伤害。承受2次伤害的目标{2}秒间移动速度减少{5}，承受3次伤害的目标{3}秒间陷入束缚状态。 演奏期间移动速度增加{6}，可使用除万物之音外的所有技能。,无消耗 / 冷却11秒 普里亚连续演奏3次，分别给范围内的敌人造成技能伤害。承受2次伤害的目标移动速度减少，承受3次伤害的目标将被束缚。 演奏期间移动速度增加，可使用除万物之音外的所有技能。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
051-priya-r-1051500,1051500,51,Priya,普里亚,Priya,R,PriyaActive4,None,万物之音,UltimateActive,SkillIcon_1051500,3,1|2|3,1051501|1051502|1051503,true,,false,普里亚用自己的演奏唤醒世间万物，让万物之音回应并停留在自身周围，普里亚在最初的{4}秒内将处于无法阻止的状态，随后{10}秒无法使用技能和普攻、承受伤害量减少{7} 。 万物之音从普里亚所处位置逐渐扩散开来，造成{0}(+技能增幅的{8})技能伤害， 从外围开始依次向内围的敌人造成{2}(+技能增幅的{9})技能伤害并使敌人进入持续{6}秒的跳舞状态。 范围内的天女之花全部开花结果，获得果实的普里亚或队友立即恢复体力上限的{5}。,无消耗 / 冷却80秒 普里亚用自己的演奏唤醒世间万物，让万物之音回应并停留在自身周围，短时间内处于无法阻止的状态，无法使用技能和普攻，但承受伤害减少。 万物之音从普里亚所处位置逐渐扩散开来造成技能伤害， 从外围开始依次向内围的敌人造成技能伤害并使敌人进入跳舞状态。 范围内的天女之花全部开花结果，获得果实的普里亚或队友立即根据体力上限恢复部分体力。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
052-adina-normal-attack-1052000,1052000,52,Adina,阿迪娜,Adina,,AdinaNormalAttack,None,아디나 기본공격,NormalAttack,SkillIcon_9999999,1,1,1052001,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
052-adina-p-1052100,1052100,52,Adina,阿迪娜,Adina,P,None,AdinaPassive,观星,Passive,SkillIcon_1052100,3,1|2|3,1052101|1052102|1052103,true,,false,观星: 阿迪娜施法时消耗当前水晶球中的天体符号，并根据所消耗的符号适用不同的效果。消耗所有符号时，进入观星状态，{0}秒间移动速度增加{1}%(+技能增幅的{2})。,无消耗 阿迪娜施法时消耗当前水晶球中(体力条下方第二格)的天体符号。 当阿迪娜消耗所有符号时，进入观星状态， 增加移动速度。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
052-adina-q-1052200,1052200,52,Adina,阿迪娜,Adina,Q,AdinaActive1,None,星芒万丈,Active,SkillIcon_1052200,5,1|2|3|4|5,1052201|1052202|1052203|1052204|1052205,true,,false,阿迪娜向指定的方向发射天体，给命中的敌人造成{0}(+技能增幅的{7})技能伤害。 天体符号 太阳 : 伤害量增加{11}(+技能增幅的{12}) 月亮 : 单独击中1名敌人时，使敌人晕厥{2}秒。 星星 : 行星迅速飞过，在路径上留下星迹，碰触星迹的队友在{3}秒间增加移动速度{4}。 太阳连接效果 : 连接2个太阳符号时施法， 将发射巨型太阳造成{5}(+技能增幅的{8})技能伤害，{9}秒间造成目标体力上限{10}的持续伤害并燃烧敌人。,无消耗 / 冷却6秒 阿迪娜向指定的方向发射天体，给命中的敌人造成技能伤害。 天体符号 太阳 : 增加伤害量。 月亮 : 单独击中1名敌人时，使敌人晕厥。 星星 : 行星迅速飞过，在路径上留下星迹，碰触到星迹的队友增加移动速度。 太阳连接效果 : 连接2个太阳符号时施法， 发射巨型太阳给敌人造成更大伤害并燃烧敌人。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
052-adina-active-1052210,1052210,52,Adina,阿迪娜,Adina,,AdinaActive1ReinforceSun,None,星芒万丈－连接,Active,SkillIcon_1052210,5,1|2|3|4|5,1052211|1052212|1052213|1052214|1052215,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
052-adina-w-1052300,1052300,52,Adina,阿迪娜,Adina,W,AdinaActive2,None,日月星界,Active,SkillIcon_1052300,5,1|2|3|4|5,1052301|1052302|1052303|1052304|1052305,true,,false,阿迪娜在指定位置绘制连接天体的三角形结界。对命中的敌人造成{0}(+技能增幅的{10})技能伤害，并使敌人在{2}秒间移动速度减少{3}。 天体符号 太阳 : 伤害量增加{12}(+技能增幅的{13})。 月亮 : 命中的敌人晕厥{4}秒。 星星 : 快速绘制三角形，范围内的队友在{5}秒间获得{14}(+技能增幅的{15})的护盾。 月亮连接效果 : 连接2个月亮符号时施法，绘制2个三角形结界，各造成 {8}(+技能增幅的{11})技能伤害，第一个结界使目标晕厥{4}秒，第2个结界使目标的移动速度在 {6}秒间减少{7}。,无消耗 / 冷却9秒 阿迪娜在指定位置绘制连接天体的三角形结界。对命中的敌人造成技能伤害，并减少敌人的移动速度。 天体符号 太阳 : 增加伤害量。 月亮 : 命中的敌人晕厥。 星星 : 绘制速度加快，给予队友护盾。 月亮连接效果 : 连接2个月亮符号时施法，绘制2个三角形结界各造成伤害，第一个结界使敌人晕厥，第2个结界减缓敌人。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
052-adina-active-1052310,1052310,52,Adina,阿迪娜,Adina,,AdinaActive2ReinforceMoon,None,日月星界 - 连接,Active,SkillIcon_1052310,5,1|2|3|4|5,1052311|1052312|1052313|1052314|1052315,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
052-adina-e-1052400,1052400,52,Adina,阿迪娜,Adina,E,AdinaActive3,None,星体陷落,Active,SkillIcon_1052400,5,1|2|3|4|5,1052401|1052402|1052403|1052404|1052405,true,,false,阿迪娜使用天体标记目标，造成{0}(+技能增幅的{13})技能伤害。天体稍后降临在目标身上，造成 {0}(+技能增幅的{13})技能伤害。 天体符号 太阳 : 各伤害量增加{7}(+技能增幅的{16})。 月亮 : 范围内的敌人晕厥{4}秒。 星星 : 天体快速落下，给队友各恢复(伤害量的{9})体力。 星星连接效果 : 连接2个星星符号时施法，坠落的星星会留下星云，{10}秒内、每秒为队友恢复{11}(+技能增幅的{12})体力。,无消耗 / 冷却10秒 阿迪娜使用天体标记目标，造成技能伤害。天体稍后降临在目标身上。 天体符号 太阳 : 增加伤害量。 月亮 : 使范围内的敌人晕厥。 星星 : 天体快速落下，赋予队友体力恢复效果。 星星连接效果 : 连接2个星星符号时施法，坠落的星星会留下星云来恢复队友的体力。,dak.gg api zh-CN,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
052-adina-active-1052410,1052410,52,Adina,阿迪娜,Adina,,AdinaActive3ReinforceStar,None,星体陷落 - 连接,Active,SkillIcon_1052410,5,1|2|3|4|5,1052411|1052412|1052413|1052414|1052415,true,,false,,,er-gamedata zh-CN fallback,SkillGroup.json|Skill.json|Skill_Indicator.json,2026-05-21T12:00:17+09:00
