generatedAt,standardId,heroCode,heroKey,heroEnglishName,heroName,slot,rawChangeText,currentValueText,sourceType,sourceUrl,sourceTitle,sourceDate,language,confidence,notes
2026-05-21T23:47:19.390Z,leon.w.official_patch_1954.change_4,29,Leon,Leon,里昂,W,Drink Up (W) Skill Damage Taken Reduction 40/45/50/55/60% → 50/55/60/65/70%,50/55/60/65/70%,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,bernice.q.official_patch_1954.change_1,25,Bernice,Bernice,伯尼斯,Q,Leg Shot(Q) Damage 60/95/130/165/200(+Attack Power 80%) → 60/95/130/165/200 (+Attack Power 90%),60/95/130/165/200 (+Attack Power 90%),official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,cathy.q.official_patch_1954.change_1,23,Cathy,Cathy,凯希,Q,Double Bypass(Q) Additional Basic Attack Damage 60% of Skill Amplification → 55%,55%,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,rozzi.unknown.official_patch_1954.change_1,21,Rozzi,Rozzi,洛兹,,Damage Dealt 100% → 97%,97%,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,rozzi.unknown.official_patch_1954.change_2,21,Rozzi,Rozzi,洛兹,,Damage Taken 99% → 97%,97%,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,silvia.w.official_patch_1954.change_1,16,Silvia,Silvia,西尔维娅,W,Finish Line (W) Damage 80/105/130/155/180(+Skill Amplification 70%) → 80/105/130/155/180 (+Skill Amplification 60%),80/105/130/155/180 (+Skill Amplification 60%),official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,xiukai.unknown.official_patch_1954.change_1,13,Xiukai,Xiukai,修凯,,Damage Taken 98% → 96%,96%,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,yuki.q.official_patch_1954.change_1,11,Yuki,Yuki,雪,Q,From Head to Toe(Q) Damage 20/40/60/80/100(+Attack Power 100%(Two-handed Sword)/150%(Dual Swords)) * (Basic Attack Amplification) → 40/60/80/100/120 (+Attack Power 100%(Two-handed Sword)/150%(Dual Swords)) * (Basic Attack Amplification),40/60/80/100/120 (+Attack Power 100%(Two-handed Sword)/150%(Dual Swords)) * (Basic Attack Amplification),official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,hyunwoo.p.official_patch_1954.change_1,7,Hyunwoo,Hyunwoo,玄佑,P,Dogfight (P) Damage 40/65/90(+Attack Power 35%)(+Skill Amplification 40%) → 40 /70/100 (+Attack Power 35%)(+Skill Amplification 40%),40 /70/100 (+Attack Power 35%)(+Skill Amplification 40%),official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,hyunwoo.unknown.official_patch_1954.change_2,7,Hyunwoo,Hyunwoo,玄佑,,Attack Power 9 → 6,6,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,hyunwoo.unknown.official_patch_1954.change_3,7,Hyunwoo,Hyunwoo,玄佑,,Attack Power 28 → 30,30,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,hyunwoo.unknown.official_patch_1954.change_4,7,Hyunwoo,Hyunwoo,玄佑,,Attack Power 13 → 15,15,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,hyunwoo.unknown.official_patch_1954.change_5,7,Hyunwoo,Hyunwoo,玄佑,,Skill Amplification 85 → 82,82,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,hyunwoo.unknown.official_patch_1954.change_6,7,Hyunwoo,Hyunwoo,玄佑,,1st Hit Damage 20(+Skill Amplification 20%) → 10(+Skill Amplification 10%),10(+Skill Amplification 10%),official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,hyunwoo.unknown.official_patch_1954.change_7,7,Hyunwoo,Hyunwoo,玄佑,,2nd Hit Damage 40(+Skill Amplification 40%) → 50(+Skill Amplification 50%),50(+Skill Amplification 50%),official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,hyunwoo.unknown.official_patch_1954.change_8,7,Hyunwoo,Hyunwoo,玄佑,,Damage Character Level*6 → Character Level*2,Character Level*2,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,nadine.r.official_patch_1954.change_1,6,Nadine,Nadine,娜町,R,Wolf Assault(R) Damage 90/140/190(+Extra Attack Power 90%)(+Skill Amplification 80%)(+Wild Stack Damage) → 100/150/200(+Extra Attack Power 100%)(+Skill Amplification 85%) (+Wild Stack Damage),100/150/200(+Extra Attack Power 100%)(+Skill Amplification 85%) (+Wild Stack Damage),official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,fiora.unknown.official_patch_1954.change_1,3,Fiora,Fiora,菲欧娜,,Skill Amplification per Rapier Mastery Level 4.1% → 4.4%,4.4%,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,fiora.q.official_patch_1954.change_2,3,Fiora,Fiora,菲欧娜,Q,Fente(Q) Damage 80/110/140/170/200(+Skill Amplification 60%) → 80/110/140/170/200 (+Skill Amplification 70%),80/110/140/170/200 (+Skill Amplification 70%),official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,fiora.unknown.official_patch_1954.change_3,3,Fiora,Fiora,菲欧娜,,Edge Damage 130/205/280/355/430(+Skill Amplification 90%) → 130/205/280/355/430 (+Skill Amplification 95%),130/205/280/355/430 (+Skill Amplification 95%),official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,aya.unknown.official_patch_1954.change_1,2,Aya,Aya,阿雅,,Skill Amplification per Pistol Mastery Level 4.4% → 4.6%,4.6%,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,jackie.unknown.official_patch_1954.change_1,1,Jackie,Jackie,杰琪,,Damage Dealt 96% → 98%,98%,official_patch_note,https://playeternalreturn.com/posts/news/1954?hl=en-US,"PATCH NOTES 1.23 - June 5th, 2024",2024-06-04T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,charlotte.unknown.official_patch_1942.change_1,73,Charlotte,Charlotte,夏洛特,,Damage Dealt 109% → 106%,106%,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,katja.unknown.official_patch_1942.change_1,72,Katja,Katja,卡缇娅,,Basic Attack Power 38 → 35,35,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,katja.p.official_patch_1942.change_2,72,Katja,Katja,卡缇娅,P,Ashen Reaper(P) Damage 60/70/80(+Attack Power 30/50/70%) → 30/45/60 (+Attack Power 30/50/70%),30/45/60 (+Attack Power 30/50/70%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,tsubame.unknown.official_patch_1942.change_1,70,Tsubame,Tsubame,燕翼,,Basic Attack Power 30 → 33,33,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,tsubame.unknown.official_patch_1942.change_2,70,Tsubame,Tsubame,燕翼,,Damage 150/225/300(+Attack Power 100%) → 100/175/250(+Attack Power 85%),100/175/250(+Attack Power 85%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,arda.unknown.official_patch_1942.change_1,66,Arda,Arda,阿尔达,,Damage Dealt 91% → 89%,89%,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,isaac.q.official_patch_1942.change_1,59,Isaac,Isaac,伊萨克,Q,Swoop(Q) Damage 60/100/140/180/220(+Attack Power 70%) → 30/70/110/150/190 (+Attack Power 70%),30/70/110/150/190 (+Attack Power 70%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,celine.q.official_patch_1942.change_1,43,Celine,Celine,席琳,Q,Plasma Bomb(Q) Damage 25/50/75/100/125(+Skill Amplification 40%) → 60/80/100/120/140 (+Skill Amplification 40%),60/80/100/120/140 (+Skill Amplification 40%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,jenny.unknown.official_patch_1942.change_1,38,Jenny,Jenny,珍妮,,Basic Attack Power 36 → 32,32,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,jenny.q.official_patch_1942.change_2,38,Jenny,Jenny,珍妮,Q,Spotlight(Q) Damage 50/60/70/80/90(+Skill Amplification 30%) → 50/60/70/80/90 (+Skill Amplification 35%),50/60/70/80/90 (+Skill Amplification 35%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,jenny.w.official_patch_1942.change_3,38,Jenny,Jenny,珍妮,W,Red Carpet(W) Damage 30/55/80/105/130(+Skill Amplification 35%) → 30/55/80/105/130 (+Skill Amplification 40%),30/55/80/105/130 (+Skill Amplification 40%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,jenny.unknown.official_patch_1942.change_4,38,Jenny,Jenny,珍妮,,Reuse Damage 30/55/80/105/130(+Skill Amplification 35%) → 30/55/80/105/130 (+Skill Amplification 40%),30/55/80/105/130 (+Skill Amplification 40%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,jenny.e.official_patch_1942.change_5,38,Jenny,Jenny,珍妮,E,Persona(E) Damage 30/70/110/150/190(+Skill Amplification 45%) → 40/70/100/130/160(+Skill Amplification 55%),40/70/100/130/160(+Skill Amplification 55%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,william.unknown.official_patch_1942.change_1,32,William,William,威廉,,Damage Dealt 95% → 92%,92%,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,rio.unknown.official_patch_1942.change_1,31,Rio,Rio,莉央,,Damage Dealt 86% → 83%,83%,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,alex.unknown.official_patch_1942.change_1,27,Alex,Alex,亚历克斯,,Damage Dealt 103% → 100%,100%,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,adela.q.official_patch_1942.change_1,24,Adela,Adela,阿德拉,Q,Promotion(Q) Queen Damage 50/95/140/185/230(+Skill Amplification 70%) → 50/95/140/185/230 (+Skill Amplification 75%),50/95/140/185/230 (+Skill Amplification 75%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,cathy.w.official_patch_1942.change_1,23,Cathy,Cathy,凯希,W,Amputation(W) Inner Damage 30/45/60/75/90(+Skill Amplification 60%) → 30/ 55/80/105/130(+Skill Amplification 70%),30/ 55/80/105/130(+Skill Amplification 70%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,cathy.unknown.official_patch_1942.change_2,23,Cathy,Cathy,凯希,,Outer Damage 50/100/150/200/250(+Skill Amplification 85%) → 50/100/150/200/250 (+Skill Amplification 90%),50/100/150/200/250 (+Skill Amplification 90%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,cathy.e.official_patch_1942.change_3,23,Cathy,Cathy,凯希,E,Suture (E) Damage 30/40/50/60/70(+Skill Amplification 25%) → 30/40/50/60/70 (+Skill Amplification 35%),30/40/50/60/70 (+Skill Amplification 35%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,cathy.unknown.official_patch_1942.change_4,23,Cathy,Cathy,凯希,,Additional Damage 30/50/70/90/110(+Skill Amplification 45%) → 30/50/70/90/110 (+Skill Amplification 50%),30/50/70/90/110 (+Skill Amplification 50%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,shoichi.unknown.official_patch_1942.change_1,18,Shoichi,Shoichi,彰一,,Skill Amplification per Dagger Mastery Level 4% → 3.8%,3.8%,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,shoichi.w.official_patch_1942.change_2,18,Shoichi,Shoichi,彰一,W,Bottom Line(W) Damage 40/60/80/100/120(+Skill Amplification 65%) → 40/60/80/100/120 (+Skill Amplification 60%),40/60/80/100/120 (+Skill Amplification 60%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,adriana.unknown.official_patch_1942.change_1,17,Adriana,Adriana,阿德瑞娜,,Damage Dealt 87% → 84%,84%,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,xiukai.unknown.official_patch_1942.change_1,13,Xiukai,Xiukai,修凯,,Skill Amplification per Dagger Mastery Level 4.5% → 4.7%,4.7%,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,isol.unknown.official_patch_1942.change_1,9,Isol,Isol,埃索,,Damage Dealt 89% → 86%,86%,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,nadine.q.official_patch_1942.change_1,6,Nadine,Nadine,娜町,Q,Bullseye(Q) Min Damage 60/90/120/150/180(+Extra Attack Power 100%)(+Skill Amplification 60%)(Wild Stacks Damage) → 60/90/120/150/180 (+Extra Attack Power 110%)(+Skill Amplification 65%) (Wild Stacks Damage),60/90/120/150/180 (+Extra Attack Power 110%)(+Skill Amplification 65%) (Wild Stacks Damage),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,nadine.w.official_patch_1942.change_2,6,Nadine,Nadine,娜町,W,Min Damage 60/90/120/150/180(+Extra Attack Power 100%)(+Skill Amplification 60%)(Wild Stacks Damage) → 60/90/120/150/180 (+Extra Attack Power 110%)(+Skill Amplification 65%) (Wild Stacks Damage) Max Damage 120/180/240/300/360(+Extra Attack Power 200%)(+Skill Amplification 120%)(Wild Stacks Damage) → 120/180/240/300/360 (+Extra Attack Power 220%)(+Skill Amplification 130%) (Wild Stacks Damage),60/90/120/150/180 (+Extra Attack Power 110%)(+Skill Amplification 65%) (Wild Stacks Damage) Max Damage 120/180/240/300/360(+Extra Attack Power 200%)(+Skill Amplification 120%)(Wild Stacks Damage) → 120/180/240/300/360 (+Extra Attack Power 220%)(+Skill Amplification 130%) (Wild Stacks Damage),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,magnus.r.official_patch_1942.change_1,4,Magnus,Magnus,马格努斯,R,Bike From Hell(R) Damage 110/230/350(+Extra Attack Power 150%)(+Skill Amplification 85%)(+Target's Current HP 30%) → 110/230/350(+Extra Attack Power 150%)(+Skill Amplification 85%) (+Target's Current HP 20%),110/230/350(+Extra Attack Power 150%)(+Skill Amplification 85%) (+Target's Current HP 20%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,fiora.r.official_patch_1942.change_1,3,Fiora,Fiora,菲欧娜,R,Flèche(R) 1st Hit Damage 80/130/180(+Skill Amplification 40%) → 100/150/200(+Skill Amplification 45%),100/150/200(+Skill Amplification 45%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,fiora.unknown.official_patch_1942.change_2,3,Fiora,Fiora,菲欧娜,,2nd Hit Damage 80/130/180(+Skill Amplification 40%) → 100/150/200(+Skill Amplification 45%),100/150/200(+Skill Amplification 45%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,fiora.r.official_patch_1942.change_3,3,Fiora,Fiora,菲欧娜,R,Five Omens(R) Nearby Damage 50/100/150(+Skill Amplification 25%) → 50/100/150 (+Skill Amplification 30%),50/100/150 (+Skill Amplification 30%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,fiora.unknown.official_patch_1942.change_4,3,Fiora,Fiora,菲欧娜,,Charm Damage 50/110/170(+Skill Amplification 50%) → 80/125/ 170(+Skill Amplification 50%),80/125/ 170(+Skill Amplification 50%),official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
2026-05-21T23:47:19.390Z,aya.unknown.official_patch_1942.change_1,2,Aya,Aya,阿雅,,Damage Dealt 91% → 88%,88%,official_patch_note,https://playeternalreturn.com/posts/news/1942?hl=en-US,"PATCH NOTES 1.22.1 - May 30th, 2024",2024-05-29T08:00:00.000000Z,en,high_for_patch_delta,Official patch note change. Treat currentValueText as an override newer than older wiki snapshots when this sourceDate is later.
