generatedAt,heroCode,heroKey,heroEnglishName,heroName,slot,skillGroup,skillId,wikiSkillName,wikiDamageParts,wikiScalingText,wikiDescriptionDamageText,wikiSourceUrl,wikiSourceDate,candidateOfficialPatchCount,latestOfficialPatchDate,latestOfficialPatchTitle,latestOfficialPatchUrl,latestOfficialCurrentValueText,officialPatchCandidates,recommendedUse
2026-05-21T23:49:54.024Z,46,Aiden,Aiden,艾登,E,1046400,AidenActive3_BackStep,Backstep / Bolt Rush,Backstep Damage: 15 | Backstep Damage: 30 | Backstep Damage: 45 | Backstep Damage: 60 | Backstep Damage: 75 | Bolt Rush Damage: 55 | Bolt Rush Damage: 85 | Bolt Rush Damage: 115 | Bolt Rush Damage: 145 | Bolt Rush Damage: 175,(+25% Attack Power) | (+55% Attack Power)," Backstep: Aiden steps back and fires an electric bullet, dealing 15(+25% Attack Power) skill damage to the first enemy hit and marking them |  Bolt Rush: Aiden dashes to the marked enemy, dealing 55(+55% Attack Power) skill damage",https://eternalreturn.fandom.com/wiki/Aiden,2026-03-29T18:53:58Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,46,Aiden,Aiden,艾登,E,1046410,AidenActive3_VoltRush,Backstep / Bolt Rush,Backstep Damage: 15 | Backstep Damage: 30 | Backstep Damage: 45 | Backstep Damage: 60 | Backstep Damage: 75 | Bolt Rush Damage: 55 | Bolt Rush Damage: 85 | Bolt Rush Damage: 115 | Bolt Rush Damage: 145 | Bolt Rush Damage: 175,(+25% Attack Power) | (+55% Attack Power)," Backstep: Aiden steps back and fires an electric bullet, dealing 15(+25% Attack Power) skill damage to the first enemy hit and marking them |  Bolt Rush: Aiden dashes to the marked enemy, dealing 55(+55% Attack Power) skill damage",https://eternalreturn.fandom.com/wiki/Aiden,2026-03-29T18:53:58Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,46,Aiden,Aiden,艾登,P,1046100,None,Overcharge,Extra Critical Strike Damage: 0.20% | Extra Critical Strike Damage: 0.30% | Extra Critical Strike Damage: 0.40%,,"20% critical strike damage for every 1% of his critical strike chance and his basic attacks always critically strike, but he loses 0 | 2 attack speed and 20% critical strike damage",https://eternalreturn.fandom.com/wiki/Aiden,2026-03-29T18:53:58Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,46,Aiden,Aiden,艾登,Q,1046200,AidenActive1_Spear,Lightning Strike / Volt Cannon,Lightning Strike Damage: 60 | Lightning Strike Damage: 90 | Lightning Strike Damage: 120 | Lightning Strike Damage: 150 | Lightning Strike Damage: 180 | Volt Cannon Damage: 60 | Volt Cannon Damage: 90 | Volt Cannon Damage: 120 | Volt Cannon Damage: 150 | Volt Cannon Damage: 180,(+75% Attack Power * (Basic Attack Amp),"Lightning Strike: Aiden thrusts his gunblade forward, dealing 60(+75% Attack Power * (Basic Attack Amp)) basic attack damage to the first enemy hit and gaining 2 Amperes |  Volt Cannon: Aiden fires 1 bullet in the targeted direction, dealing 60(+75% Attack Power * (Basic Attack Amp)) basic attack damage to the first enemy hit and slowing them by 25% for 0",https://eternalreturn.fandom.com/wiki/Aiden,2026-03-29T18:53:58Z,1,2026-04-15T08:00:00.000000Z,"PATCH NOTES 10.7 - APRIL 16TH, 2026",https://playeternalreturn.com/posts/news/3504?hl=en-US,70/100/130/160/190 (+Attack Power75%) * (Basic Attack Amplification),[2026-04-15T08:00:00.000000Z] Lightning Strike(Q) Damage 60/90/120/150/180(+Attack Power75%) * (Basic Attack Amplification) → 70/100/130/160/190 (+Attack Power75%) * (Basic Attack Amplification) <https://playeternalreturn.com/posts/news/3504?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,46,Aiden,Aiden,艾登,Q,1046210,AidenActive1_ElectroGun,Lightning Strike / Volt Cannon,Lightning Strike Damage: 60 | Lightning Strike Damage: 90 | Lightning Strike Damage: 120 | Lightning Strike Damage: 150 | Lightning Strike Damage: 180 | Volt Cannon Damage: 60 | Volt Cannon Damage: 90 | Volt Cannon Damage: 120 | Volt Cannon Damage: 150 | Volt Cannon Damage: 180,(+75% Attack Power * (Basic Attack Amp),"Lightning Strike: Aiden thrusts his gunblade forward, dealing 60(+75% Attack Power * (Basic Attack Amp)) basic attack damage to the first enemy hit and gaining 2 Amperes |  Volt Cannon: Aiden fires 1 bullet in the targeted direction, dealing 60(+75% Attack Power * (Basic Attack Amp)) basic attack damage to the first enemy hit and slowing them by 25% for 0",https://eternalreturn.fandom.com/wiki/Aiden,2026-03-29T18:53:58Z,1,2026-04-15T08:00:00.000000Z,"PATCH NOTES 10.7 - APRIL 16TH, 2026",https://playeternalreturn.com/posts/news/3504?hl=en-US,70/100/130/160/190 (+Attack Power75%) * (Basic Attack Amplification),[2026-04-15T08:00:00.000000Z] Lightning Strike(Q) Damage 60/90/120/150/180(+Attack Power75%) * (Basic Attack Amplification) → 70/100/130/160/190 (+Attack Power75%) * (Basic Attack Amplification) <https://playeternalreturn.com/posts/news/3504?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,46,Aiden,Aiden,艾登,R,1046500,AidenActive4,Electrostatic Surge,Electrostatic Surge Initial Damage: 60 | Electrostatic Surge Initial Damage: 90 | Electrostatic Surge Initial Damage: 120 | Electrostatic Surge Initial Inner Damage: 120 | Electrostatic Surge Initial Inner Damage: 160 | Electrostatic Surge Initial Inner Damage: 200 | Electrostatic Surge Followup Damage: 70 | Electrostatic Surge Followup Damage: 115 | Electrostatic Surge Followup Damage: 160,(+75% Attack Power) | (+100% Attack Power) | (+80% Attack Power),"Aiden discharges a thunderbolt at the targeted location, dealing 60(+75% Attack Power) skill damage and slowing enemies by 40% for 1 seconds |  Enemies hit in the middle receive 120(+100% Attack Power) skill damage and are stunned for 1 seconds |  Aiden then discharges a second thunderbolt at the same location, dealing 70(+80% Attack Power) skill damage and slowing enemies hit by 40% for 1 seconds",https://eternalreturn.fandom.com/wiki/Aiden,2026-03-29T18:53:58Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,46,Aiden,Aiden,艾登,R,1046510,AidenActive4Warp,Electrostatic Surge,Electrostatic Surge Initial Damage: 60 | Electrostatic Surge Initial Damage: 90 | Electrostatic Surge Initial Damage: 120 | Electrostatic Surge Initial Inner Damage: 120 | Electrostatic Surge Initial Inner Damage: 160 | Electrostatic Surge Initial Inner Damage: 200 | Electrostatic Surge Followup Damage: 70 | Electrostatic Surge Followup Damage: 115 | Electrostatic Surge Followup Damage: 160,(+75% Attack Power) | (+100% Attack Power) | (+80% Attack Power),"Aiden discharges a thunderbolt at the targeted location, dealing 60(+75% Attack Power) skill damage and slowing enemies by 40% for 1 seconds |  Enemies hit in the middle receive 120(+100% Attack Power) skill damage and are stunned for 1 seconds |  Aiden then discharges a second thunderbolt at the same location, dealing 70(+80% Attack Power) skill damage and slowing enemies hit by 40% for 1 seconds",https://eternalreturn.fandom.com/wiki/Aiden,2026-03-29T18:53:58Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,46,Aiden,Aiden,艾登,W,1046300,AidenActive2,Dissipation,Minimum Damage: 40 | Minimum Damage: 50 | Minimum Damage: 60 | Minimum Damage: 70 | Minimum Damage: 80 | Maximum Damage: 80 | Maximum Damage: 100 | Maximum Damage: 120 | Maximum Damage: 140 | Maximum Damage: 160 | Extra Damage: 50 | Extra Damage: 80 | Extra Damage: 110 | Extra Damage: 140 | Extra Damage: 170,(+48% Attack Power) | (+90% Attack Power) | (+50% Attack Power)," When recast, or at max duration, Aiden deals 40(+48% Attack Power) ~ 80(+90% Attack Power) skill damage to enemies nearby based on charge time and slows them by 45% for 0 | 5 seconds, dealing 50(+50% Attack Power) skill damage to enemies that touch it and rooting them for 0",https://eternalreturn.fandom.com/wiki/Aiden,2026-03-29T18:53:58Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,47,Laura,Laura,劳拉,E,1047400,LauraActive3_1,Sly Step,Damage: 110 | Damage: 145 | Damage: 180 | Damage: 215 | Damage: 250,(+75% Skill Amp)," Reuse: She leaps towards her targeted location, dealing 110(+75% Skill Amp) skill damage to enemies nearby and knocking them airbone for 0",https://eternalreturn.fandom.com/wiki/Laura,2025-07-16T15:12:03Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,47,Laura,Laura,劳拉,E,1047410,LauraActive3_2,Sly Step,Damage: 110 | Damage: 145 | Damage: 180 | Damage: 215 | Damage: 250,(+75% Skill Amp)," Reuse: She leaps towards her targeted location, dealing 110(+75% Skill Amp) skill damage to enemies nearby and knocking them airbone for 0",https://eternalreturn.fandom.com/wiki/Laura,2025-07-16T15:12:03Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,47,Laura,Laura,劳拉,P,1047100,None,Phantom Thief,Damage: 20 | Damage: 50 | Damage: 80,(+30% Skill Amp),"After Laura uses her skill, her next basic attack's speed increases by 100% and she deals 20(+30% Skill Amp) skill damage in a cone to targets nearby",https://eternalreturn.fandom.com/wiki/Laura,2025-07-16T15:12:03Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,47,Laura,Laura,劳拉,Q,1047200,LauraActive1_1,Thorn Lilac,Damage: 60 | Damage: 90 | Damage: 120 | Damage: 150 | Damage: 180,(+55% Skill Amp),"Laura snaps her whip once in the targeted direction, dealing 60(+55% Skill Amp) skill damage",https://eternalreturn.fandom.com/wiki/Laura,2025-07-16T15:12:03Z,3,2026-04-15T08:00:00.000000Z,"PATCH NOTES 10.7 - APRIL 16TH, 2026",https://playeternalreturn.com/posts/news/3504?hl=en-US,50/75/100/125/150 (+Skill Amplification 55%),[2026-04-15T08:00:00.000000Z] Thorn Lilac(Q) Damage 50/75/100/125/150(+Skill Amplification 60%) → 50/75/100/125/150 (+Skill Amplification 55%) <https://playeternalreturn.com/posts/news/3504?hl=en-US> || [2026-03-18T08:00:00.000000Z] Thorn Lilac(Q) Damage 50/75/100/125/150(+Skill Amplification 55%) → 50/75/100/125/150 (+Skill Amplification 60%) <https://playeternalreturn.com/posts/news/3444?hl=en-US> || [2025-11-26T08:00:00.000000Z] Thorn Lilac(Q) Damage 60/90/120/150/180(+Skill Amplification 55%) → 50/75/100/125/150 (+Skill Amplification 55%) <https://playeternalreturn.com/posts/news/3182?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,47,Laura,Laura,劳拉,Q,1047210,LauraActive1_2,Thorn Lilac,Damage: 60 | Damage: 90 | Damage: 120 | Damage: 150 | Damage: 180,(+55% Skill Amp),"Laura snaps her whip once in the targeted direction, dealing 60(+55% Skill Amp) skill damage",https://eternalreturn.fandom.com/wiki/Laura,2025-07-16T15:12:03Z,3,2026-04-15T08:00:00.000000Z,"PATCH NOTES 10.7 - APRIL 16TH, 2026",https://playeternalreturn.com/posts/news/3504?hl=en-US,50/75/100/125/150 (+Skill Amplification 55%),[2026-04-15T08:00:00.000000Z] Thorn Lilac(Q) Damage 50/75/100/125/150(+Skill Amplification 60%) → 50/75/100/125/150 (+Skill Amplification 55%) <https://playeternalreturn.com/posts/news/3504?hl=en-US> || [2026-03-18T08:00:00.000000Z] Thorn Lilac(Q) Damage 50/75/100/125/150(+Skill Amplification 55%) → 50/75/100/125/150 (+Skill Amplification 60%) <https://playeternalreturn.com/posts/news/3444?hl=en-US> || [2025-11-26T08:00:00.000000Z] Thorn Lilac(Q) Damage 60/90/120/150/180(+Skill Amplification 55%) → 50/75/100/125/150 (+Skill Amplification 55%) <https://playeternalreturn.com/posts/news/3182?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,47,Laura,Laura,劳拉,R,1047500,LauraActive4,Twilight Heist,Initial Damage: 50 | Initial Damage: 100 | Initial Damage: 150 | Second Damage: 170 | Second Damage: 250 | Second Damage: 330,(+10% Skill Amp) | (+15% Skill Amp) | (+75% Skill Amp),Laura gracefully deals 50(+10% Skill Amp) skill damage to enemy characters nearby and pulls them forward |  Hitting an enemy character grants her a shield that absorbs 90(+15% Skill Amp) for 1 seconds and moments after she deals 170(+75% Skill Amp) skill damage to enemies nearby,https://eternalreturn.fandom.com/wiki/Laura,2025-07-16T15:12:03Z,3,2026-04-01T08:00:00.000000Z,"PATCH NOTES 10.6 - APRIL 2ND, 2026",https://playeternalreturn.com/posts/news/3480?hl=en-US,180/260/340 (+Skill Amplification 90%),[2026-04-01T08:00:00.000000Z] Twilight Heist(R) Explosion Damage 180/260/340(+Skill Amplification 85%) → 180/260/340 (+Skill Amplification 90%) <https://playeternalreturn.com/posts/news/3480?hl=en-US> || [2026-03-04T08:00:00.000000Z] Twilight Heist(R) 2nd Hit Damage 170/250/330(+Skill Amplification 80%) → 180/260/340(+Skill Amplification 85%) <https://playeternalreturn.com/posts/news/3406?hl=en-US> || [2026-02-13T13:00:00.000000Z] Twilight Heist(R) 2nd Hit Damage 170/250/330(+Skill Amplification 75%) → 170/250/330 (+Skill Amplification 80%) <https://playeternalreturn.com/posts/news/3374?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,47,Laura,Laura,劳拉,W,1047300,LauraActive2,Calling Card,Damage: 60 | Damage: 90 | Damage: 120 | Damage: 150 | Damage: 180,(+60% Skill Amp) | (+12% Skill Amp), Enemies hit by the card take 60(+60% Skill Amp) skill damage and are slowed by 20% for 1 |  Laura recovers 30(+12% Skill Amp) HP every time she deals damage with separate attacks to enemies marked by Victim,https://eternalreturn.fandom.com/wiki/Laura,2025-07-16T15:12:03Z,3,2026-02-13T13:00:00.000000Z,"PATCH NOTES 10.3 - February 19TH, 2026",https://playeternalreturn.com/posts/news/3374?hl=en-US,18/26/34/42/ 50(+Skill Amplification 8%),[2026-02-13T13:00:00.000000Z] Calling Card(W) HP Recovery 10/20/30/40/50(+Skill Amplification 8%) → 18/26/34/42/ 50(+Skill Amplification 8%) <https://playeternalreturn.com/posts/news/3374?hl=en-US> || [2026-01-21T08:00:10.000000Z] Calling Card(W) HP Recovery 30/40/50/60/70(+Skill Amplification 12%) → 10/20/30/40/50(+Skill Amplification 8%) <https://playeternalreturn.com/posts/news/3306?hl=en-US> || [2025-11-12T08:00:00.000000Z] Calling Card(W) Damage 60/90/120/150/180(+Skill Amplification 60%) → 60/90/120/150/180 (+Skill Amplification 50%) <https://playeternalreturn.com/posts/news/3163?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,48,Tia,Tia,蒂娅,E,1048400,TiaActive1_1,"A Dash of Color - <span style=""color: yellow;"">Yellow</span> / <span style=""color: red;"">Red</span> / <span style=""color: #2AC0FF;"">Blue</span>",Damage: 40 | Damage: 90 | Damage: 140 | Damage: 190 | Damage: 240,(+80% Skill Amp),"Tia dashes in the targeted direction, painting the ground <span style=""color: yellow;"">Yellow</span>/<span style=""color: red;"">Red</span>/<span style=""color: #2AC0FF;"">Blue</span>, dealing 40(+80% Skill Amp) skill damage to enemies hit, and painting them <span style=""color: yellow;"">Yellow</span>/<span style=""color: red;"">Red</span>/<span style=""color: #2AC0FF;"">Blue</span>",https://eternalreturn.fandom.com/wiki/Tia,2025-06-25T19:49:28Z,1,2026-03-18T08:00:00.000000Z,"PATCH NOTES 10.5 - March 19TH, 2026",https://playeternalreturn.com/posts/news/3444?hl=en-US,40/90/140/190/240 (+Skill Amplification 90%),[2026-03-18T08:00:00.000000Z] A Dash of Color(E) Damage 40/90/140/190/240(+Skill Amplification 80%) → 40/90/140/190/240 (+Skill Amplification 90%) <https://playeternalreturn.com/posts/news/3444?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,48,Tia,Tia,蒂娅,E,1048410,TiaActive1_2,"A Dash of Color - <span style=""color: yellow;"">Yellow</span> / <span style=""color: red;"">Red</span> / <span style=""color: #2AC0FF;"">Blue</span>",Damage: 40 | Damage: 90 | Damage: 140 | Damage: 190 | Damage: 240,(+80% Skill Amp),"Tia dashes in the targeted direction, painting the ground <span style=""color: yellow;"">Yellow</span>/<span style=""color: red;"">Red</span>/<span style=""color: #2AC0FF;"">Blue</span>, dealing 40(+80% Skill Amp) skill damage to enemies hit, and painting them <span style=""color: yellow;"">Yellow</span>/<span style=""color: red;"">Red</span>/<span style=""color: #2AC0FF;"">Blue</span>",https://eternalreturn.fandom.com/wiki/Tia,2025-06-25T19:49:28Z,1,2026-03-18T08:00:00.000000Z,"PATCH NOTES 10.5 - March 19TH, 2026",https://playeternalreturn.com/posts/news/3444?hl=en-US,40/90/140/190/240 (+Skill Amplification 90%),[2026-03-18T08:00:00.000000Z] A Dash of Color(E) Damage 40/90/140/190/240(+Skill Amplification 80%) → 40/90/140/190/240 (+Skill Amplification 90%) <https://playeternalreturn.com/posts/news/3444?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,48,Tia,Tia,蒂娅,E,1048420,TiaActive1_3,"A Dash of Color - <span style=""color: yellow;"">Yellow</span> / <span style=""color: red;"">Red</span> / <span style=""color: #2AC0FF;"">Blue</span>",Damage: 40 | Damage: 90 | Damage: 140 | Damage: 190 | Damage: 240,(+80% Skill Amp),"Tia dashes in the targeted direction, painting the ground <span style=""color: yellow;"">Yellow</span>/<span style=""color: red;"">Red</span>/<span style=""color: #2AC0FF;"">Blue</span>, dealing 40(+80% Skill Amp) skill damage to enemies hit, and painting them <span style=""color: yellow;"">Yellow</span>/<span style=""color: red;"">Red</span>/<span style=""color: #2AC0FF;"">Blue</span>",https://eternalreturn.fandom.com/wiki/Tia,2025-06-25T19:49:28Z,1,2026-03-18T08:00:00.000000Z,"PATCH NOTES 10.5 - March 19TH, 2026",https://playeternalreturn.com/posts/news/3444?hl=en-US,40/90/140/190/240 (+Skill Amplification 90%),[2026-03-18T08:00:00.000000Z] A Dash of Color(E) Damage 40/90/140/190/240(+Skill Amplification 80%) → 40/90/140/190/240 (+Skill Amplification 90%) <https://playeternalreturn.com/posts/news/3444?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,48,Tia,Tia,蒂娅,P,1048100,None,Color Mixing,[Mad Chipmunk] Skill Damage Per Tick: 60 | [Mad Chipmunk] Skill Damage Per Tick: 115 | [Mad Chipmunk] Skill Damage Per Tick: 170 | [Mad Chipmunk] Skill Damage Per Tick: 225 | [Mad Chipmunk] Skill Damage Per Tick: 280 | [Blessed Chipmunk] Skill Damage: 40 | [Blessed Chipmunk] Skill Damage: 75 | [Blessed Chipmunk] Skill Damage: 110 | [Blessed Chipmunk] Skill Damage: 145 | [Blessed Chipmunk] Skill Damage: 180 | [Magic Chipmunk] Skill Damage: 50 | [Magic Chipmunk] Skill Damage: 90 | [Magic Chipmunk] Skill Damage: 130 | [Magic Chipmunk] Skill Damage: 170 | [Magic Chipmunk] Skill Damage: 210,(+160% Skill Amp) | (+140% Skill Amp) | (+95% Skill Amp)," Mad Chipmunk: Painting an enemy with <span style=""color: yellow;"">Yellow</span> and <span style=""color: red;"">Red</span> activates Mad Chipmunk, silencing them and dealing 60(+160% Skill Amp) skill damage over 4 times for 1 |  Blessed Chipmunk: Painting an enemy with <span style=""color: red;"">Red</span> and <span style=""color: #2AC0FF;"">Blue</span> activates Blessed Chipmunk, dealing 40(+140% Skill Amp) skill damage, healing 100% of Tia's dealt damage as HP, and increasing her movement speed by 15%, decaying over 1 |  Magic Chipmunk: Painting an enemy with <span style=""color: #2AC0FF;"">Blue</span> and <span style=""color: yellow;"">Yellow</span> activates Magic Chipmunk, dealing 50(+95% Skill Amp) skill damage and rooting them for 1",https://eternalreturn.fandom.com/wiki/Tia,2025-06-25T19:49:28Z,2,2026-01-21T08:00:10.000000Z,"PATCH NOTES 10.0 PART 2: Characters & Items - JANUARY 22ND, 2026",https://playeternalreturn.com/posts/news/3306?hl=en-US,70%,[2026-01-21T08:00:10.000000Z] Color Mixing(P) HP Recovery based on Blessed Chipmunk Damage Dealt 100% → 70% <https://playeternalreturn.com/posts/news/3306?hl=en-US> || [2025-07-09T08:01:00.000000Z] Color Mixing(P) Skill Amplification Increase 12 per 10% Cooldown Reduction → Skill Amplification 1 per 1 Cooldown Reduction <https://playeternalreturn.com/posts/news/2828?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,48,Tia,Tia,蒂娅,R,1048500,TiaActive2_1,Full Rainbow,Damage: 150 | Damage: 250 | Damage: 350,(+100% Skill Amp),"Tia paints with her largest paintbrush in the target location, dealing 150(+100% Skill Amp) skill damage to enemies and stunning them for 0",https://eternalreturn.fandom.com/wiki/Tia,2025-06-25T19:49:28Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,49,Felix,Felix,费利克斯,E,1049400,FelixActive3_1,Crescent Wave!,Damage: 19 | Damage: 38 | Damage: 57 | Damage: 76 | Damage: 95 | Final Cast Damage: 22 | Final Cast Damage: 44 | Final Cast Damage: 66 | Final Cast Damage: 88 | Final Cast Damage: 110,(+45% Attack Power) | (+50% Attack Power) | (+Character Level * 3) | (+2% Attack Power),"Felix steps back and sweeps his spear in the targeted direction, dealing 19(+45% Attack Power) skill damage and evading basic attacks |  Final Cast: Felix deals 22(+50% Attack Power)(+Character Level * 3) skill damage",https://eternalreturn.fandom.com/wiki/Felix,2025-09-30T15:14:55Z,1,2026-01-21T08:00:10.000000Z,"PATCH NOTES 10.0 PART 2: Characters & Items - JANUARY 22ND, 2026",https://playeternalreturn.com/posts/news/3306?hl=en-US,중첩 1당 1% (+Attack Power 2%),[2026-01-21T08:00:10.000000Z] Crescent Wave!(E) Final Cast Omnisyphon Increase per Stack 1%(+Attack Power 3%) → 중첩 1당 1% (+Attack Power 2%) <https://playeternalreturn.com/posts/news/3306?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,49,Felix,Felix,费利克斯,P,1049100,None,Retail Spearman,Second Damage: 15% | Second Damage: 20% | Second Damage: 25%,(+45% Attack Power),"Felix performs an additional basic attack to enemies at max range, dealing 15% Attack Power * (Basic Attack Amp) damage",https://eternalreturn.fandom.com/wiki/Felix,2025-09-30T15:14:55Z,2,2025-11-26T08:00:00.000000Z,"PATCH NOTES 9.4 - NOVEMBER 27TH, 2025",https://playeternalreturn.com/posts/news/3182?hl=en-US,15/20/25%,[2025-11-26T08:00:00.000000Z] Retail Spearman(P) 2nd Hit Damage 10/15/20% → 15/20/25% <https://playeternalreturn.com/posts/news/3182?hl=en-US> || [2025-11-12T08:00:00.000000Z] Retail Spearman(P) Shield per Stack Consumed 10(+Attack Power45%) → 15 (+Attack Power45%) <https://playeternalreturn.com/posts/news/3163?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
2026-05-21T23:49:54.024Z,49,Felix,Felix,费利克斯,Q,1049200,FelixActive1_1,Wind Scar!,Damage: 55 | Damage: 80 | Damage: 105 | Damage: 130 | Damage: 155 | Final Cast Damage: 60 | Final Cast Damage: 85 | Final Cast Damage: 110 | Final Cast Damage: 135 | Final Cast Damage: 160 | True Damage based on Spearweaving: 2 | True Damage based on Spearweaving: 4 | True Damage based on Spearweaving: 6 | True Damage based on Spearweaving: 8 | True Damage based on Spearweaving: 10,(+85% Attack Power) | (+65% Attack Power) | (+Character Level * 3),"Felix dashes and swings his spear in the targeted location, dealing 55(+85% Attack Power) skill damage |  Final Cast: Felix deals 60(+65% Attack Power)(+Character Level * 3) skill damage and knocks enemies airborne for 0 |  For each stack of Spearweaving, Felix deals 2 true damage and knocks the enemy airborne for 0",https://eternalreturn.fandom.com/wiki/Felix,2025-09-30T15:14:55Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,49,Felix,Felix,费利克斯,R,1049500,FelixActive4,Tempest Hydra,Minimum Damage: 120 | Minimum Damage: 180 | Minimum Damage: 240 | Maximum Damage: 360 | Maximum Damage: 540 | Maximum Damage: 720,(+100% Attack Power) | (+200% Attack Power)," Upon being recast, Felix becomes unstoppable and stabs in the targeted direction, dealing 120(+100% Attack Power) ~ 360(+200% Attack Power) skill damage, granting him 6 stacks of Spearweaving, and enhancing his basic skills",https://eternalreturn.fandom.com/wiki/Felix,2025-09-30T15:14:55Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,49,Felix,Felix,费利克斯,W,1049300,FelixActive2_1,Thunder Strike!,Damage: 70 | Damage: 100 | Damage: 130 | Damage: 160 | Damage: 190 | Final Cast Damage: 80 | Final Cast Damage: 120 | Final Cast Damage: 160 | Final Cast Damage: 200 | Final Cast Damage: 240,(+50% Attack Power) | (+60% Attack Power) | (+Character Level * 3),"Felix lunges his spear in the targeted direction, dealing 70(+50% Attack Power) skill damage |  Final Cast: Felix deals 80(+60% Attack Power)(+Character Level * 3) skill damage, roots the target for 0",https://eternalreturn.fandom.com/wiki/Felix,2025-09-30T15:14:55Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,50,Elena,Elena,埃琳娜,E,1050400,ElenaActive3,Spiral,Damage: 60 | Damage: 95 | Damage: 130 | Damage: 165 | Damage: 200,(+80% Skill Amp) | (+20% Additional HP)," Elena consumes 50 Step Sequence every second to skate in the targeted direction, dealing 60(+80% Skill Amp)(+20% Additional HP) skill damage to enemies in her way",https://eternalreturn.fandom.com/wiki/Elena,2026-02-14T01:33:10Z,0,,,,,,Use wiki current snapshot; no newer same-slot official patch candidate was found.
2026-05-21T23:49:54.024Z,50,Elena,Elena,埃琳娜,P,1050100,None,Winter Queen's Dominion,Damage: 20 | Damage: 40 | Damage: 60,(+20% Skill Amp) | (+10% Additional HP)," When she deals skill damage, the target's Chill is increased by 20 |  Frozen:If target is hit by Elena or her allies, the target takes 20(+20% Skill Amp)(+10% Additional HP) additional skill damage breaking out of the Frozen status",https://eternalreturn.fandom.com/wiki/Elena,2026-02-14T01:33:10Z,2,2026-05-13T08:00:00.000000Z,"[Edited] PATCH NOTES 11.2 - MAY 14TH, 2026",https://playeternalreturn.com/posts/news/3572?hl=en-US,10/30/50 (+Skill Amplification 30%)(+Target's Max HP 7/9/11%),[2026-05-13T08:00:00.000000Z] Winter Queen's Dominion(P) Damage 10/30/50(+Skill Amplification 20%)(+Target's Max HP 6/8/10%) → 10/30/50 (+Skill Amplification 30%)(+Target's Max HP 7/9/11%) <https://playeternalreturn.com/posts/news/3572?hl=en-US> || [2026-03-04T08:00:00.000000Z] Winter Queen's Dominion(P) Damage 20/40/60(+Skill Amplification 20%)(+Target's Max HP 4/6/8%) → 10/30/50 (+Skill Amplification 20%) (+Target's Max HP 6/8/10%) <https://playeternalreturn.com/posts/news/3406?hl=en-US>,"Use wiki formula structure, then review newer official patch candidate(s) for numeric override."
