generatedAt,standardId,heroCode,heroKey,heroEnglishName,heroName,slot,skillGroup,skillId,skillNameFromGamedata,wikiSkillName,damagePartLabel,level,baseDamage,statSourceField,scalingText,descriptionDamageText,sourceType,sourceUrl,sourceTitle,sourceDate,gameVersion,language,confidence,notes
2026-05-21T23:44:28.746Z,chloe.w.puppet_theatre.chloe_throw_damage.lv1,40,Chloe,Chloe,克洛伊,W,1040310,ChloeActive2_2,木偶戏 - 操纵线,Puppet Theatre,[Chloe] Throw Damage,1,20,stat2,(+5% Attack Power) | (+80% Attack Power) | (+70% Nina Attack Power),"Chloe twirls her bladed threads around her, dealing 15(+5% Attack Power) true damage per second to enemies and slowing them by 35% |  Recast the skill within 3 seconds to throw the threads in the targeted location, dealing 20(+80% Attack Power) skill damage to enemies and reducing their movement speed by 30% |  After impact, Nina teleports to the location, dealing 40(+70% Nina Attack Power) skill damage to enemies and knocking them airborne for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.w.puppet_theatre.chloe_throw_damage.lv2,40,Chloe,Chloe,克洛伊,W,1040310,ChloeActive2_2,木偶戏 - 操纵线,Puppet Theatre,[Chloe] Throw Damage,2,40,stat2,(+5% Attack Power) | (+80% Attack Power) | (+70% Nina Attack Power),"Chloe twirls her bladed threads around her, dealing 15(+5% Attack Power) true damage per second to enemies and slowing them by 35% |  Recast the skill within 3 seconds to throw the threads in the targeted location, dealing 20(+80% Attack Power) skill damage to enemies and reducing their movement speed by 30% |  After impact, Nina teleports to the location, dealing 40(+70% Nina Attack Power) skill damage to enemies and knocking them airborne for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.w.puppet_theatre.chloe_throw_damage.lv3,40,Chloe,Chloe,克洛伊,W,1040310,ChloeActive2_2,木偶戏 - 操纵线,Puppet Theatre,[Chloe] Throw Damage,3,60,stat2,(+5% Attack Power) | (+80% Attack Power) | (+70% Nina Attack Power),"Chloe twirls her bladed threads around her, dealing 15(+5% Attack Power) true damage per second to enemies and slowing them by 35% |  Recast the skill within 3 seconds to throw the threads in the targeted location, dealing 20(+80% Attack Power) skill damage to enemies and reducing their movement speed by 30% |  After impact, Nina teleports to the location, dealing 40(+70% Nina Attack Power) skill damage to enemies and knocking them airborne for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.w.puppet_theatre.chloe_throw_damage.lv4,40,Chloe,Chloe,克洛伊,W,1040310,ChloeActive2_2,木偶戏 - 操纵线,Puppet Theatre,[Chloe] Throw Damage,4,80,stat2,(+5% Attack Power) | (+80% Attack Power) | (+70% Nina Attack Power),"Chloe twirls her bladed threads around her, dealing 15(+5% Attack Power) true damage per second to enemies and slowing them by 35% |  Recast the skill within 3 seconds to throw the threads in the targeted location, dealing 20(+80% Attack Power) skill damage to enemies and reducing their movement speed by 30% |  After impact, Nina teleports to the location, dealing 40(+70% Nina Attack Power) skill damage to enemies and knocking them airborne for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.w.puppet_theatre.chloe_throw_damage.lv5,40,Chloe,Chloe,克洛伊,W,1040310,ChloeActive2_2,木偶戏 - 操纵线,Puppet Theatre,[Chloe] Throw Damage,5,100,stat2,(+5% Attack Power) | (+80% Attack Power) | (+70% Nina Attack Power),"Chloe twirls her bladed threads around her, dealing 15(+5% Attack Power) true damage per second to enemies and slowing them by 35% |  Recast the skill within 3 seconds to throw the threads in the targeted location, dealing 20(+80% Attack Power) skill damage to enemies and reducing their movement speed by 30% |  After impact, Nina teleports to the location, dealing 40(+70% Nina Attack Power) skill damage to enemies and knocking them airborne for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.w.puppet_theatre.nina_kick_damage.lv1,40,Chloe,Chloe,克洛伊,W,1040310,ChloeActive2_2,木偶戏 - 操纵线,Puppet Theatre,[Nina] Kick Damage,1,40,stat4,(+5% Attack Power) | (+80% Attack Power) | (+70% Nina Attack Power),"Chloe twirls her bladed threads around her, dealing 15(+5% Attack Power) true damage per second to enemies and slowing them by 35% |  Recast the skill within 3 seconds to throw the threads in the targeted location, dealing 20(+80% Attack Power) skill damage to enemies and reducing their movement speed by 30% |  After impact, Nina teleports to the location, dealing 40(+70% Nina Attack Power) skill damage to enemies and knocking them airborne for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.w.puppet_theatre.nina_kick_damage.lv2,40,Chloe,Chloe,克洛伊,W,1040310,ChloeActive2_2,木偶戏 - 操纵线,Puppet Theatre,[Nina] Kick Damage,2,80,stat4,(+5% Attack Power) | (+80% Attack Power) | (+70% Nina Attack Power),"Chloe twirls her bladed threads around her, dealing 15(+5% Attack Power) true damage per second to enemies and slowing them by 35% |  Recast the skill within 3 seconds to throw the threads in the targeted location, dealing 20(+80% Attack Power) skill damage to enemies and reducing their movement speed by 30% |  After impact, Nina teleports to the location, dealing 40(+70% Nina Attack Power) skill damage to enemies and knocking them airborne for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.w.puppet_theatre.nina_kick_damage.lv3,40,Chloe,Chloe,克洛伊,W,1040310,ChloeActive2_2,木偶戏 - 操纵线,Puppet Theatre,[Nina] Kick Damage,3,120,stat4,(+5% Attack Power) | (+80% Attack Power) | (+70% Nina Attack Power),"Chloe twirls her bladed threads around her, dealing 15(+5% Attack Power) true damage per second to enemies and slowing them by 35% |  Recast the skill within 3 seconds to throw the threads in the targeted location, dealing 20(+80% Attack Power) skill damage to enemies and reducing their movement speed by 30% |  After impact, Nina teleports to the location, dealing 40(+70% Nina Attack Power) skill damage to enemies and knocking them airborne for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.w.puppet_theatre.nina_kick_damage.lv4,40,Chloe,Chloe,克洛伊,W,1040310,ChloeActive2_2,木偶戏 - 操纵线,Puppet Theatre,[Nina] Kick Damage,4,160,stat4,(+5% Attack Power) | (+80% Attack Power) | (+70% Nina Attack Power),"Chloe twirls her bladed threads around her, dealing 15(+5% Attack Power) true damage per second to enemies and slowing them by 35% |  Recast the skill within 3 seconds to throw the threads in the targeted location, dealing 20(+80% Attack Power) skill damage to enemies and reducing their movement speed by 30% |  After impact, Nina teleports to the location, dealing 40(+70% Nina Attack Power) skill damage to enemies and knocking them airborne for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.w.puppet_theatre.nina_kick_damage.lv5,40,Chloe,Chloe,克洛伊,W,1040310,ChloeActive2_2,木偶戏 - 操纵线,Puppet Theatre,[Nina] Kick Damage,5,200,stat4,(+5% Attack Power) | (+80% Attack Power) | (+70% Nina Attack Power),"Chloe twirls her bladed threads around her, dealing 15(+5% Attack Power) true damage per second to enemies and slowing them by 35% |  Recast the skill within 3 seconds to throw the threads in the targeted location, dealing 20(+80% Attack Power) skill damage to enemies and reducing their movement speed by 30% |  After impact, Nina teleports to the location, dealing 40(+70% Nina Attack Power) skill damage to enemies and knocking them airborne for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.chloe_damage.lv1,40,Chloe,Chloe,克洛伊,E,1040400,ChloeActive3_1,扯线傀儡,Seam Ripper,[Chloe] Damage,1,40,stat1,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.chloe_damage.lv2,40,Chloe,Chloe,克洛伊,E,1040400,ChloeActive3_1,扯线傀儡,Seam Ripper,[Chloe] Damage,2,55,stat1,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.chloe_damage.lv3,40,Chloe,Chloe,克洛伊,E,1040400,ChloeActive3_1,扯线傀儡,Seam Ripper,[Chloe] Damage,3,70,stat1,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.chloe_damage.lv4,40,Chloe,Chloe,克洛伊,E,1040400,ChloeActive3_1,扯线傀儡,Seam Ripper,[Chloe] Damage,4,85,stat1,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.chloe_damage.lv5,40,Chloe,Chloe,克洛伊,E,1040400,ChloeActive3_1,扯线傀儡,Seam Ripper,[Chloe] Damage,5,100,stat1,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.nina_damage.lv1,40,Chloe,Chloe,克洛伊,E,1040400,ChloeActive3_1,扯线傀儡,Seam Ripper,[Nina] Damage,1,50,stat2,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.nina_damage.lv2,40,Chloe,Chloe,克洛伊,E,1040400,ChloeActive3_1,扯线傀儡,Seam Ripper,[Nina] Damage,2,80,stat2,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.nina_damage.lv3,40,Chloe,Chloe,克洛伊,E,1040400,ChloeActive3_1,扯线傀儡,Seam Ripper,[Nina] Damage,3,110,stat2,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.nina_damage.lv4,40,Chloe,Chloe,克洛伊,E,1040400,ChloeActive3_1,扯线傀儡,Seam Ripper,[Nina] Damage,4,140,stat2,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.nina_damage.lv5,40,Chloe,Chloe,克洛伊,E,1040400,ChloeActive3_1,扯线傀儡,Seam Ripper,[Nina] Damage,5,170,stat2,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.chloe_damage.lv1,40,Chloe,Chloe,克洛伊,E,1040410,ChloeActive3_2,扯线傀儡,Seam Ripper,[Chloe] Damage,1,40,stat1,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.chloe_damage.lv2,40,Chloe,Chloe,克洛伊,E,1040410,ChloeActive3_2,扯线傀儡,Seam Ripper,[Chloe] Damage,2,55,stat1,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.chloe_damage.lv3,40,Chloe,Chloe,克洛伊,E,1040410,ChloeActive3_2,扯线傀儡,Seam Ripper,[Chloe] Damage,3,70,stat1,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.chloe_damage.lv4,40,Chloe,Chloe,克洛伊,E,1040410,ChloeActive3_2,扯线傀儡,Seam Ripper,[Chloe] Damage,4,85,stat1,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.chloe_damage.lv5,40,Chloe,Chloe,克洛伊,E,1040410,ChloeActive3_2,扯线傀儡,Seam Ripper,[Chloe] Damage,5,100,stat1,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.nina_damage.lv1,40,Chloe,Chloe,克洛伊,E,1040410,ChloeActive3_2,扯线傀儡,Seam Ripper,[Nina] Damage,1,50,stat2,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.nina_damage.lv2,40,Chloe,Chloe,克洛伊,E,1040410,ChloeActive3_2,扯线傀儡,Seam Ripper,[Nina] Damage,2,80,stat2,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.nina_damage.lv3,40,Chloe,Chloe,克洛伊,E,1040410,ChloeActive3_2,扯线傀儡,Seam Ripper,[Nina] Damage,3,110,stat2,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.nina_damage.lv4,40,Chloe,Chloe,克洛伊,E,1040410,ChloeActive3_2,扯线傀儡,Seam Ripper,[Nina] Damage,4,140,stat2,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.e.seam_ripper.nina_damage.lv5,40,Chloe,Chloe,克洛伊,E,1040410,ChloeActive3_2,扯线傀儡,Seam Ripper,[Nina] Damage,5,170,stat2,(+40% Attack Power) | (+60% Nina Attack Power),"Chloe slides to the targeted direction, dealing 40(+40% Attack Power) skill damage to enemies in her path |  Recast the skill after 1 second to cause Nina to slide towards Chloe's location, dealing 50(+60% Nina Attack Power) skill damage to enemies in her path",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.r.soul_link.soul_link_chain_damage.lv1,40,Chloe,Chloe,克洛伊,R,1040500,ChloeActive4,生命共享,Soul Link,Soul Link Chain Damage,1,30,stat1,," The Soul Link chain deals 30 - 75 true damage to enemies touching it |  Lifelink: If Chloe or Nina are damaged while linked, they take 70% of the damage and the linked partner takes 60% of the damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.r.soul_link.soul_link_chain_damage.lv2,40,Chloe,Chloe,克洛伊,R,1040500,ChloeActive4,生命共享,Soul Link,Soul Link Chain Damage,2,60,stat1,," The Soul Link chain deals 30 - 75 true damage to enemies touching it |  Lifelink: If Chloe or Nina are damaged while linked, they take 70% of the damage and the linked partner takes 60% of the damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,chloe.r.soul_link.soul_link_chain_damage.lv3,40,Chloe,Chloe,克洛伊,R,1040500,ChloeActive4,生命共享,Soul Link,Soul Link Chain Damage,3,90,stat1,," The Soul Link chain deals 30 - 75 true damage to enemies touching it |  Lifelink: If Chloe or Nina are damaged while linked, they take 70% of the damage and the linked partner takes 60% of the damage",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Chloe,Chloe - Official Eternal Return Wiki,2025-09-30T15:14:29Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,johann.q.radiant_brilliance.damage.lv1,41,Johann,Johann,约翰,Q,1041200,JohannActive1_1,圣光召唤,Radiant Brilliance,Damage,1,60,stat1,(+Skill Amp 12%) | (+Skill Amp 60%) | (+Skill Amp 20%) | (+Skill Amp 110%)," When the light reaches the max distance or if the skill is reused, the light bursts, dealing 60(+Skill Amp 60%) skill damage |  When the light bursts, it deals 100(+Skill Amp 110%) skill damage and roots enemies for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Johann,Johann - Official Eternal Return Wiki,2025-06-25T19:23:02Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,johann.q.radiant_brilliance.damage.lv2,41,Johann,Johann,约翰,Q,1041200,JohannActive1_1,圣光召唤,Radiant Brilliance,Damage,2,95,stat1,(+Skill Amp 12%) | (+Skill Amp 60%) | (+Skill Amp 20%) | (+Skill Amp 110%)," When the light reaches the max distance or if the skill is reused, the light bursts, dealing 60(+Skill Amp 60%) skill damage |  When the light bursts, it deals 100(+Skill Amp 110%) skill damage and roots enemies for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Johann,Johann - Official Eternal Return Wiki,2025-06-25T19:23:02Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,johann.q.radiant_brilliance.damage.lv3,41,Johann,Johann,约翰,Q,1041200,JohannActive1_1,圣光召唤,Radiant Brilliance,Damage,3,130,stat1,(+Skill Amp 12%) | (+Skill Amp 60%) | (+Skill Amp 20%) | (+Skill Amp 110%)," When the light reaches the max distance or if the skill is reused, the light bursts, dealing 60(+Skill Amp 60%) skill damage |  When the light bursts, it deals 100(+Skill Amp 110%) skill damage and roots enemies for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Johann,Johann - Official Eternal Return Wiki,2025-06-25T19:23:02Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
2026-05-21T23:44:28.746Z,johann.q.radiant_brilliance.damage.lv4,41,Johann,Johann,约翰,Q,1041200,JohannActive1_1,圣光召唤,Radiant Brilliance,Damage,4,165,stat1,(+Skill Amp 12%) | (+Skill Amp 60%) | (+Skill Amp 20%) | (+Skill Amp 110%)," When the light reaches the max distance or if the skill is reused, the light bursts, dealing 60(+Skill Amp 60%) skill damage |  When the light bursts, it deals 100(+Skill Amp 110%) skill damage and roots enemies for 0",wiki_current_snapshot,https://eternalreturn.fandom.com/wiki/Johann,Johann - Official Eternal Return Wiki,2025-06-25T19:23:02Z,,en,medium,Parsed from Official Eternal Return Wiki Skill template; values should be checked against official patch notes before merging into primary data.
